review_id,product_id,brand,rating,title,text,date,verified,helpful_count,full_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,combined_score,sentiment_label
R9Y1XU2FLI01RV,B3F64DDF09,Nasher Miles,4,Perfect for travel,Worth every rupee! Tsa lock and smooth 360 wheels. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,2025-05-30,True,0,Perfect for travel. Worth every rupee! Tsa lock and smooth 360 wheels. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,0.7088,0.179,0.0,0.821,0.4437,0.4,0.616,Positive
RA75LD7M08LCWL,B3F64DDF09,Nasher Miles,4,Excellent quality,Bought for my parents - they loved it! Premium look and easy to maneuver. The wheels makes it very convenient to use.,2025-08-23,True,1,Excellent quality. Bought for my parents - they loved it! Premium look and easy to maneuver. The wheels makes it very convenient to use.,0.8955,0.339,0.0,0.661,0.6271,0.7333,0.8016,Positive
RE6OUWZK4IE86D,B3F64DDF09,Nasher Miles,4,Best luggage ever,Premium feel without the premium price tag. Smooth 360 wheels and excellent material. Really impressed with the zipper.,2026-03-19,False,0,Best luggage ever. Premium feel without the premium price tag. Smooth 360 wheels and excellent material. Really impressed with the zipper.,0.9061,0.386,0.0,0.614,0.85,0.7,0.8865,Positive
RY37VG688U595C,B3F64DDF09,Nasher Miles,4,Fantastic purchase,This is my second purchase from Nasher Miles and they never disappoint. Smooth 360 wheels. The weight is even better than my previous bag.,2026-01-29,True,0,Fantastic purchase. This is my second purchase from Nasher Miles and they never disappoint. Smooth 360 wheels. The weight is even better than my previous bag.,0.8298,0.276,0.0,0.724,0.2267,0.4133,0.6187,Positive
RWV9NJS96ALGXZ,B33DCEF80F,Nasher Miles,5,Great product!,"Good product, delivered on time. Tsa lock. The handle impressed me the most. Using it regularly now - no complaints so far!",2025-11-25,True,0,"Great product!. Good product, delivered on time. Tsa lock. The handle impressed me the most. Using it regularly now - no complaints so far!",0.9176,0.393,0.0,0.607,0.5542,0.6545,0.7904,Positive
RTE9W0AN6NBYZM,B33DCEF80F,Nasher Miles,4,Highly recommended,Love this luggage! Trendy colors and premium look. Looks premium and feels sturdy. The wheels quality is really good for this price range.,2025-07-20,True,1,Highly recommended. Love this luggage! Trendy colors and premium look. Looks premium and feels sturdy. The wheels quality is really good for this price range.,0.8766,0.314,0.0,0.686,0.5212,0.66,0.7522,Positive
RKCQY2656AE1IG,B33DCEF80F,Nasher Miles,4,Amazing value,"Five stars! Excellent material, smooth 360 wheels, and excellent compartments. What more can you ask for at this price?",2026-03-06,True,2,"Amazing value. Five stars! Excellent material, smooth 360 wheels, and excellent compartments. What more can you ask for at this price?",0.9312,0.45,0.0,0.55,0.73,0.78,0.8608,Positive
RA35WFW5Q52DEZ,B33DCEF80F,Nasher Miles,4,Very satisfied,Using for office travel and it's perfect. Premium look. Compact yet spacious. The handle deserves special mention.,2025-12-27,True,5,Very satisfied. Using for office travel and it's perfect. Premium look. Compact yet spacious. The handle deserves special mention.,0.8588,0.372,0.0,0.628,0.669,0.8571,0.7924,Positive
RBCLTRH9VGKY5C,B33DCEF80F,Nasher Miles,4,Love it!,Excellent luggage! Trendy colors and smooth 360 wheels. Very happy with my purchase. The handle is really impressive. Would definitely buy again from Nasher Miles.,2026-01-04,True,0,Love it!. Excellent luggage! Trendy colors and smooth 360 wheels. Very happy with my purchase. The handle is really impressive. Would definitely buy again from Nasher Miles.,0.964,0.464,0.0,0.536,0.6607,0.7857,0.8579,Positive
RE1G41IO4KOXHJ,B33DCEF80F,Nasher Miles,5,Very satisfied,Love this luggage! Smooth 360 wheels and excellent material. Looks premium and feels sturdy. The material quality is really good for this price range.,2025-10-14,True,0,Very satisfied. Love this luggage! Smooth 360 wheels and excellent material. Looks premium and feels sturdy. The material quality is really good for this price range.,0.9409,0.401,0.0,0.599,0.675,0.74,0.8478,Positive
RCM0W3C1ZA0DV6,B33DCEF80F,Nasher Miles,4,Great product!,Love this luggage! Smooth 360 wheels and premium look. Looks premium and feels sturdy. The lock quality is really good for this price range.,2025-10-05,True,0,Great product!. Love this luggage! Smooth 360 wheels and premium look. Looks premium and feels sturdy. The lock quality is really good for this price range.,0.9198,0.344,0.0,0.656,0.6812,0.6125,0.8363,Positive
RM3NKRT0IGYO5L,B33DCEF80F,Nasher Miles,4,Amazing value,Perfect cabin luggage! Fits all airline requirements. Excellent material. handle is of great quality. Will suggest to friends.,2025-09-14,True,3,Amazing value. Perfect cabin luggage! Fits all airline requirements. Excellent material. handle is of great quality. Will suggest to friends.,0.9686,0.601,0.0,0.399,0.85,0.9125,0.9271,Positive
RN5FNP36F8HARJ,B33DCEF80F,Nasher Miles,4,Highly recommended,Worth every rupee! Premium look and excellent material. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,2025-12-28,False,0,Highly recommended. Worth every rupee! Premium look and excellent material. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,0.8054,0.256,0.0,0.744,0.3838,0.41,0.6578,Positive
RGVRP4RXMD8ZVF,B33DCEF80F,Nasher Miles,4,Love it!,Using for office travel and it's perfect. Tsa lock. Compact yet spacious. The lock deserves special mention.,2025-07-17,True,2,Love it!. Using for office travel and it's perfect. Tsa lock. Compact yet spacious. The lock deserves special mention.,0.8977,0.405,0.0,0.595,0.6607,0.7238,0.8148,Positive
RLWWVTMNYEURAN,B33DCEF80F,Nasher Miles,4,Must buy!,Bought for my parents - they loved it! Smooth 360 wheels and easy to maneuver. The lock makes it very convenient to use.,2025-12-03,True,0,Must buy!. Bought for my parents - they loved it! Smooth 360 wheels and easy to maneuver. The lock makes it very convenient to use.,0.8118,0.243,0.0,0.757,0.4771,0.6083,0.6946,Positive
RTULGELW8IVI3R,B33DCEF80F,Nasher Miles,4,Perfect for travel,Premium feel without the premium price tag. Excellent material and TSA lock. Really impressed with the material.,2025-08-11,True,0,Perfect for travel. Premium feel without the premium price tag. Excellent material and TSA lock. Really impressed with the material.,0.8955,0.388,0.0,0.612,1.0,1.0,0.9321,Positive
RRV68JQ12JF4CI,B33DCEF80F,Nasher Miles,5,Super happy,Perfect cabin luggage! Fits all airline requirements. Excellent material. zipper is of great quality. Will suggest to friends.,2025-05-19,False,0,Super happy. Perfect cabin luggage! Fits all airline requirements. Excellent material. zipper is of great quality. Will suggest to friends.,0.9735,0.616,0.0,0.384,0.7867,0.8833,0.9081,Positive
RRL5H3G7VKC5SS,B33DCEF80F,Nasher Miles,4,Highly recommended,Amazing product at this price point. Smooth 360 wheels. The material feels durable and the build quality is very smooth. Recommended for frequent travelers.,2025-12-02,True,0,Highly recommended. Amazing product at this price point. Smooth 360 wheels. The material feels durable and the build quality is very smooth. Recommended for frequent travelers.,0.8047,0.264,0.0,0.736,0.356,0.578,0.6477,Positive
RBXPN19QNFPL7Q,B33DCEF80F,Nasher Miles,4,Great product!,"Very satisfied! The build quality is good, Smooth 360 wheels. Packing was easy due to the spacious compartments. The lock is excellent.",2025-12-28,True,0,"Great product!. Very satisfied! The build quality is good, Smooth 360 wheels. Packing was easy due to the spacious compartments. The lock is excellent.",0.9537,0.476,0.0,0.524,0.603,0.7226,0.8309,Positive
RLZTWXOL4BKUU5,B113DB3A12,Nasher Miles,4,Worth the money,Amazing product at this price point. Trendy colors. The material feels durable and the compartments is very smooth. Recommended for frequent travelers.,2026-03-11,True,1,Worth the money. Amazing product at this price point. Trendy colors. The material feels durable and the compartments is very smooth. Recommended for frequent travelers.,0.7769,0.261,0.0,0.739,0.424,0.57,0.6534,Positive
RI19MO1RTSXOF3,B113DB3A12,Nasher Miles,4,Very satisfied,I bought this for my recent vacation and it was perfect. Premium look and the zipper is top notch. Nasher Miles has done a great job with this one.,2025-12-23,True,0,Very satisfied. I bought this for my recent vacation and it was perfect. Premium look and the zipper is top notch. Nasher Miles has done a great job with this one.,0.9134,0.32,0.0,0.68,0.59,0.7,0.8002,Positive
RYAXZRB188ELNW,B113DB3A12,Nasher Miles,4,Must buy!,"Very satisfied! The build quality is good, Smooth 360 wheels. Packing was easy due to the spacious compartments. The lock is excellent.",2025-09-18,False,1,"Must buy!. Very satisfied! The build quality is good, Smooth 360 wheels. Packing was easy due to the spacious compartments. The lock is excellent.",0.9213,0.397,0.0,0.603,0.5368,0.7181,0.7867,Positive
RVHUAZUN6FHT60,B113DB3A12,Nasher Miles,4,Love it!,Amazing product at this price point. Premium look. The material feels durable and the weight is very smooth. Recommended for frequent travelers.,2025-11-15,True,0,Love it!. Amazing product at this price point. Premium look. The material feels durable and the weight is very smooth. Recommended for frequent travelers.,0.8852,0.331,0.0,0.669,0.4613,0.6125,0.7368,Positive
RH6OXQQ8Y1HEND,B113DB3A12,Nasher Miles,4,Highly recommended,I bought this for my recent vacation and it was perfect. Smooth 360 wheels and the weight is top notch. Nasher Miles has done a great job with this one.,2025-12-24,True,0,Highly recommended. I bought this for my recent vacation and it was perfect. Smooth 360 wheels and the weight is top notch. Nasher Miles has done a great job with this one.,0.8932,0.295,0.0,0.705,0.4767,0.59,0.7474,Positive
RQXI64HAA34H8N,B113DB3A12,Nasher Miles,4,Highly recommended,Premium feel without the premium price tag. Tsa lock and excellent material. Really impressed with the material.,2025-10-23,True,0,Highly recommended. Premium feel without the premium price tag. Tsa lock and excellent material. Really impressed with the material.,0.8476,0.365,0.0,0.635,0.72,0.8467,0.8029,Positive
R487KNUFBHGP5C,B17C9B6D0C,Nasher Miles,3,Average product,"Good for the price but has some issues. Premium look. However, expensive. The handle could be better. 3/5 would buy again.",2025-09-07,True,0,"Average product. Good for the price but has some issues. Premium look. However, expensive. The handle could be better. 3/5 would buy again.",0.7003,0.216,0.0,0.784,0.1375,0.55,0.5033,Positive
R70YB7RADI5UUJ,B17C9B6D0C,Nasher Miles,4,Excellent quality,Love this luggage! Trendy colors and smooth 360 wheels. Looks premium and feels sturdy. The zipper quality is really good for this price range.,2025-04-14,True,0,Excellent quality. Love this luggage! Trendy colors and smooth 360 wheels. Looks premium and feels sturdy. The zipper quality is really good for this price range.,0.9078,0.331,0.0,0.669,0.665,0.72,0.8228,Positive
RNBPQGA6X85ZZH,B17C9B6D0C,Nasher Miles,4,Must buy!,"Very satisfied! The build quality is good, Premium look. Packing was easy due to the spacious compartments. The zipper is excellent.",2025-11-23,False,0,"Must buy!. Very satisfied! The build quality is good, Premium look. Packing was easy due to the spacious compartments. The zipper is excellent.",0.9213,0.41,0.0,0.59,0.5642,0.7617,0.7963,Positive
R4P8RI4BNVQRFX,B17C9B6D0C,Nasher Miles,4,Fantastic purchase,Very practical and well-designed. Premium look. The interiors are well-organized with multiple pockets. build quality quality is commendable.,2025-09-30,True,0,Fantastic purchase. Very practical and well-designed. Premium look. The interiors are well-organized with multiple pockets. build quality quality is commendable.,0.5574,0.159,0.0,0.841,0.2,0.4,0.4323,Positive
RUN91FY6YO8DJE,B17C9B6D0C,Nasher Miles,4,Worth the money,"Five stars! Excellent material, TSA lock, and excellent compartments. What more can you ask for at this price?",2025-10-07,True,0,"Worth the money. Five stars! Excellent material, TSA lock, and excellent compartments. What more can you ask for at this price?",0.8622,0.348,0.0,0.652,0.7188,0.65,0.812,Positive
RMW04U923O359T,B17C9B6D0C,Nasher Miles,4,Fantastic purchase,"Good product, delivered on time. Tsa lock. The wheels impressed me the most. Using it regularly now - no complaints so far!",2025-07-16,False,0,"Fantastic purchase. Good product, delivered on time. Tsa lock. The wheels impressed me the most. Using it regularly now - no complaints so far!",0.9032,0.378,0.0,0.622,0.4542,0.6795,0.746,Positive
RE02TOXOU0Y9IX,B17C9B6D0C,Nasher Miles,4,Amazing value,"Five stars! Smooth 360 wheels, trendy colors, and excellent zipper. What more can you ask for at this price?",2026-01-19,True,3,"Amazing value. Five stars! Smooth 360 wheels, trendy colors, and excellent zipper. What more can you ask for at this price?",0.8805,0.362,0.0,0.638,0.65,0.76,0.7998,Positive
R8IO3TD3ABEG1C,B17C9B6D0C,Nasher Miles,4,Very satisfied,This is my second purchase from Nasher Miles and they never disappoint. Smooth 360 wheels. The handle is even better than my previous bag.,2025-11-30,True,0,Very satisfied. This is my second purchase from Nasher Miles and they never disappoint. Smooth 360 wheels. The handle is even better than my previous bag.,0.8048,0.264,0.0,0.736,0.2767,0.4333,0.62,Positive
RVMNKW7WVY9RMJ,B17C9B6D0C,Nasher Miles,4,Very satisfied,Bought for my parents - they loved it! Trendy colors and easy to maneuver. The compartments makes it very convenient to use.,2025-08-09,True,0,Very satisfied. Bought for my parents - they loved it! Trendy colors and easy to maneuver. The compartments makes it very convenient to use.,0.8803,0.327,0.0,0.673,0.5517,0.7667,0.7653,Positive
